ID_weigelt,Region,Long,Lat,Archip_weigelt,Archip,Archip_1,Archip_2,Archip_3,Archip_4,Archip_5,Archip_6,Archip_7,Island,Island_1,Area
58393,22,92.698845,11.269367,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,South Cinque Island,NA,5.03
58519,22,92.710876,12.776484,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,Anderson Island,NA,13.59
58486,22,92.711109,12.271471,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,Spike Island,NA,10.13
58469,22,92.744265,12.207285,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,Baratang Island,NA,22.16
58431,22,92.752481,11.956501,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,Kyd Island,NA,5.81
58253,22,92.775882,9.175537,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,Car Nicobar Island,NA,129.97
58489,22,92.806135,12.207264,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,NA,NA,244.66
58535,22,92.830197,12.602266,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,Middle Andaman,NA,1500.5
58496,22,92.868559,12.394401,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,NA,NA,10.95
58475,22,92.890549,12.237302,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,NA,NA,11.4
58488,22,92.922939,12.272151,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,North Passage Island,NA,13.86
58593,22,92.928849,13.2343,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,North Andaman,NA,1328.63
58548,22,92.930296,13.011486,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,Stewart Island,NA,7.04
58502,22,92.936716,12.396371,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,Long Island,NA,14.6
58544,22,92.973783,12.965345,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,Sound Island,NA,12.64
58442,22,92.983898,12.080618,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,Sir William Peel Island,NA,24.24
58439,22,92.995653,11.970586,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,Havelock Island,NA,93.25
58601,22,93.007342,13.654061,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,NA,NA,15.59
58455,22,93.011225,12.110492,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,John Lawrence Island,NA,50.8
58423,22,93.044423,11.831026,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,Neill Island,NA,14.57
58202,22,93.04677,8.454021,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,Chowra Island,NA,7.14
58464,22,93.068865,12.146353,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,Henry Lawrence Island,NA,53.78
58476,22,93.086634,12.23647,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,Outram Island,NA,15.22
58194,22,93.130675,8.269008,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,Tarasa Dwip,NA,91.78
58182,22,93.235804,8.242967,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,Bompoka Island,NA,10.47
58613,22,93.365633,14.111602,NA,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,Great Coco Island,NA,14.57
58161,22,93.386238,7.946989,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,Katchall Island,NA,161.13
58180,22,93.503842,8.127265,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,Camorta Island,NA,138.59
58162,22,93.552299,7.981356,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,Nancowry Island,NA,50.23
58166,22,93.582627,8.083673,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,NA,NA,17.79
58211,22,93.62551,8.498525,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,Tillanchang Dwip,NA,16.76
58142,22,93.684423,7.335958,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,Little Nicobar Island,NA,146.03
58137,22,93.806637,7.025677,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,Great Nicobar Island,NA,947.91
58491,22,93.846576,12.272438,Andaman and Nicobar Islands,Andaman*,Andaman and Nicobar Islands,Andaman Islands,Nicobar Islands,NA,NA,NA,NA,Barren Island,NA,41.11
68887,23,95.939399,2.533229,Malay Archipelago,Mentawai*,Mentawai,NA,NA,NA,NA,NA,NA,Pulau Simeulucut,NA,7.58
69015,23,96.066051,2.631954,Malay Archipelago,Mentawai*,Mentawai,NA,NA,NA,NA,NA,NA,Pulau Simeulue,Simeulue Island,1740.76
68843,23,96.19125,2.354946,Malay Archipelago,Mentawai*,Mentawai,NA,NA,NA,NA,NA,NA,Pulau Mincau,NA,48.45
68839,23,96.242843,2.355658,Malay Archipelago,Mentawai*,Mentawai,NA,NA,NA,NA,NA,NA,Pulau Tapah,NA,7.14
68848,23,96.497698,2.426269,Malay Archipelago,Mentawai*,Mentawai,NA,NA,NA,NA,NA,NA,Pulau Batu Belahir,NA,6.79
68756,23,96.635375,2.169266,Malay Archipelago,Mentawai*,Mentawai,NA,NA,NA,NA,NA,NA,Pulau Reusam,NA,15.67
68727,23,96.647609,2.093192,Malay Archipelago,Mentawai*,Mentawai,NA,NA,NA,NA,NA,NA,Pulau Babi,NA,46.57
67974,23,97.347085,0.827453,Malay Archipelago,Mentawai*,Mentawai,NA,NA,NA,NA,NA,NA,Pulau Bawa,NA,6.52
68545,23,97.588031,1.063251,Malay Archipelago,Mentawai*,Mentawai,NA,NA,NA,NA,NA,NA,Pulau Nias,Nias Island,4096.97
66704,23,98.928164,-1.375106,Malay Archipelago,Mentawai*,Mentawai,NA,NA,NA,NA,NA,NA,Pulau Siberut,Siberut Island,3835.83
65700,23,99.669738,-2.199665,Malay Archipelago,Mentawai*,Mentawai,NA,NA,NA,NA,NA,NA,Pulau Sipura,Sipura Island,605.41
65409,23,99.728336,-2.374368,Malay Archipelago,Mentawai*,Mentawai,NA,NA,NA,NA,NA,NA,Pulau Siduamata,NA,10.05
65330,23,100.079461,-2.697147,Malay Archipelago,Mentawai*,Mentawai,NA,NA,NA,NA,NA,NA,Pulau Pagai Utara,NA,612.84
64971,23,100.184428,-3.065345,Malay Archipelago,Mentawai*,Mentawai,NA,NA,NA,NA,NA,NA,Pulau Sibigau,NA,5.14
65125,23,100.328594,-3.028067,Malay Archipelago,Mentawai*,Mentawai,NA,NA,NA,NA,NA,NA,Pulau Pagai Selatan,NA,875.51
64909,23,100.501794,-3.174411,Malay Archipelago,Mentawai*,Mentawai,NA,NA,NA,NA,NA,NA,Pulau Taitaitanopo,NA,14.31
84955,23,100.65448,-3.48087,Malay Archipelago,Mentawai*,Mentawai,NA,NA,NA,NA,NA,NA,NA,NA,7.07
84352,23,102.246912,-5.393397,Malay Archipelago,Mentawai*,Mentawai,NA,NA,NA,NA,NA,NA,Pulau Enggano,Enggano Island,397.54
83956,23,104.823115,-5.803926,Malay Archipelago,Mentawai*,Mentawai,NA,NA,NA,NA,NA,NA,Pulau Tabuhan,NA,34.73
68743,25,118.532121,2.144934,Malay Archipelago,Derawan*,Derawan Islands,NA,NA,NA,NA,NA,NA,Pulau Kakaban,Kakaban,12.29
68829,25,118.594597,2.241812,Malay Archipelago,Derawan*,Derawan Islands,NA,NA,NA,NA,NA,NA,NA,NA,24.1
84390,26,117.665874,-5.195809,Malay Archipelago,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,NA,NA,8.75
84367,26,117.891405,-5.261204,Malay Archipelago,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Doangdoangan Kecil,NA,5.53
84316,26,117.936958,-5.381905,Malay Archipelago,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Doangdoangan Besar,NA,13.4
65270,26,118.887256,-2.632661,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Karampuang,NA,6.53
84239,26,119.283722,-5.498307,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Tanakeke,NA,32.83
68350,26,120.383955,1.042567,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Simatang,NA,23.16
83726,26,120.410761,-6.165809,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Pasi,NA,23.26
83483,26,120.433099,-6.61204,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Tambolongang,NA,9.21
83949,26,120.49659,-6.093741,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Selayar,Selayar Island,650.9
83190,26,120.584628,-7.085822,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Tanahmalalla,NA,9.32
68339,26,120.6388,1.04533,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Kabetan,NA,9.12
83257,26,120.687189,-7.084832,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Tanahjampea,NA,160.14
68254,26,120.718168,0.994192,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Tenggelanga,NA,5.16
83397,26,120.796877,-6.816764,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Kayuadi,NA,18.72
83092,26,120.936044,-7.296396,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Kalao,NA,111.64
83079,26,121.111983,-7.353326,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Bonerate,NA,64.71
85098,26,121.113735,-2.012155,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Sulawesi,NA,169020.98
65910,26,121.3894,-1.849496,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Tokobae,NA,9
84771,26,121.423501,-4.1299,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Padamarang,NA,32.73
67234,26,121.614101,-0.169313,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Unauna,NA,78.65
67718,26,121.694627,0.498112,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Lito Puntu Daa,NA,6.98
83091,26,121.754852,-7.27791,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Karumpalompo,NA,12.39
82895,26,121.769113,-7.485473,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Madu,NA,9.56
83072,26,121.790453,-7.37553,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Kalaotoa,NA,79.18
67035,26,121.803632,-0.482767,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Batudaka,NA,248.35
84424,26,121.833856,-5.138247,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Eja,NA,5.06
84455,26,121.941047,-5.26889,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Kabaena,Kabaena Island,878.52
67108,26,121.961056,-0.384239,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Togean,NA,181.83
84192,26,122.032269,-5.507268,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Telaga-besar,NA,8.8
67185,26,122.062917,-0.259727,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Malenge,NA,13.42
67169,26,122.101524,-0.367111,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Talatakoh,NA,99.79
67195,26,122.195362,-0.253929,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Waleakodi,NA,42.18
84627,26,122.30451,-4.700028,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulo Masalokaan,NA,6.39
84925,26,122.314889,-3.560266,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Bahubulu,NA,33.31
67197,26,122.317545,-0.272292,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Waleabahi,NA,80.54
84646,26,122.328054,-4.643789,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulo Sanggaleang,NA,5.2
65016,26,122.339609,-3.013117,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Padopado,NA,7.63
84641,26,122.351967,-4.65002,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulo Latoa,NA,6.13
84632,26,122.352922,-4.693265,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulo Bangkomalampe,NA,14.87
65009,26,122.407507,-3.043393,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Paku,NA,10.35
84975,26,122.429769,-3.459355,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Labengke,NA,43.82
64965,26,122.494509,-3.073277,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,NA,NA,12.79
84175,26,122.495657,-5.533077,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Kadatuang,NA,24.46
84042,26,122.515793,-5.66603,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Siumpu,NA,53.52
84651,26,122.517,-5.020541,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Muna,NA,2945.67
66970,26,122.574031,-0.498149,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Poat,NA,20.8
83688,26,122.69333,-6.197926,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Batuata,NA,9.16
84364,26,122.696054,-5.272059,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Panjang,NA,5.83
84679,26,122.715566,-4.543211,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Tobea Besar,NA,24.48
68098,26,122.785331,0.892624,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Lito Dudepo,NA,12.28
68076,26,122.883104,0.87722,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Lito Ponelo,NA,7.76
84712,26,122.912823,-5.075519,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Waudu,Buton Island,4519
84567,26,123.083571,-4.82322,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Witamemea,NA,40.88
84811,26,123.096165,-4.114591,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Wawonii,Wowoni Island,708.94
65959,26,123.097006,-1.842022,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Bangkurung,NA,114.23
84922,26,123.118117,-3.597413,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Manui,NA,80.48
66522,26,123.140681,-1.374962,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Peling,NA,2346.25
66527,26,123.289398,-1.160989,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Bakalanpauno,NA,6.77
66492,26,123.302272,-1.221514,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Bakalan,NA,41.73
66050,26,123.330573,-1.732869,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Labobo,NA,70.22
84328,26,123.495768,-5.352768,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Kapota,NA,18.34
65985,26,123.531158,-1.75068,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Kaukanao,NA,5.04
66200,26,123.539174,-1.624445,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Banggai,NA,273.57
84362,26,123.584634,-5.311247,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Wangiwangi,NA,157.62
84283,26,123.616488,-5.418437,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Oroho,NA,13.35
65870,26,123.651997,-1.936807,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Toropot,NA,9.36
65884,26,123.675411,-1.90577,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Kokudang,NA,7.04
65866,26,123.719507,-1.936403,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Molilis,NA,22.38
84217,26,123.764904,-5.535548,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Kaledupa,NA,64.82
65718,26,123.769237,-2.031861,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Tongo,NA,11.09
65887,26,123.813532,-1.957625,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Bokan,NA,87.51
84120,26,123.852129,-5.57467,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Lenteaoge,NA,17.04
65713,26,123.86918,-2.051529,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Mbuangmbuang,NA,25.02
83912,26,123.92693,-5.812012,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Lentea,NA,8.69
83989,26,123.944707,-5.750933,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Tomia,NA,55.57
65922,26,124.01352,-1.85265,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Timpaus,NA,22.27
83844,26,124.024908,-5.950204,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Binongko,NA,99.64
65982,26,124.162696,-1.758617,Malay Archipelago,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Masoni,NA,13.64
65973,26,124.297448,-1.767428,Malay Archipelago,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Limbo,NA,6.65
84331,26,124.338073,-5.336055,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Runduma,NA,6.1
65777,26,124.342815,-1.997789,Malay Archipelago,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Sehu,NA,39.71
65714,26,124.38524,-2.043175,Malay Archipelago,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Kano,NA,14.2
68577,26,124.698866,1.633243,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Manado Tua,NA,10.62
66082,26,124.748042,-1.816952,Malay Archipelago,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Taliabu,Taliabu Island,2930.45
68615,26,124.75771,1.717581,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Mantehage,NA,19.92
68570,26,124.76222,1.618632,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Bunaken,NA,8.34
68657,26,125.073174,1.843861,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Talise,NA,18.38
68647,26,125.148488,1.792379,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pualu Bangka,NA,45.57
68547,26,125.236183,1.44317,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Lembeh,NA,58.06
68833,26,125.366453,2.307292,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Wanua Ruang,NA,13.61
68736,26,125.370475,2.102731,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Wanua Biaro,NA,24.32
68970,26,125.400876,2.736964,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Siau,Siau Island,116.42
68842,26,125.417798,2.350119,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Wanua Tagulandang,NA,54.43
69240,26,125.459367,3.243967,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Kalama,NA,5.62
69214,26,125.520348,3.172793,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Kahakitang,NA,9.88
65964,26,125.531082,-1.771078,Malay Archipelago,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,NA,NA,7.46
69403,26,125.541348,3.553896,Sulawesi,Sulawesi,Sulawesi,Sula Islands,Selayar Islands,Sangihe Islands,Karakaralong Islands,NA,NA,Pulau Sangihe Besar,Sangihe Island,560.61
